"reference","start","end","identity"
"ref4","1547","1699","91"
"ref5","9721","9798","93"
"ref2","2068","2308","95"
"ref3","1917","2009","88"
"ref3","3178","3230","86"
"ref5","5399","5491","91"
"ref3","4995","5106","82"
"ref1","2519","2580","95"
"ref1","3182","3233","87"
"ref1","4414","4425","88"
"ref3","7116","7171","92"
"ref5","7240","7335","97"
"ref2","7580","7618","88"
"ref2","171","251","100"
"ref1","8185","8438","89"
"ref4","411","538","92"
"ref4","6462","6673","97"
"ref1","4170","4232","91"
"ref1","8781","9329","80"
"ref2","5395","5462","82"
"ref3","2407","2674","90"
"ref5","5784","5806","96"
"ref2","4097","4490","91"
"ref4","7900","8178","99"
"ref5","9878","9965","99"
"ref5","7814","7862","83"
"ref4","927","1075","93"
"ref3","9271","9333","88"
"ref3","7867","7914","85"
"ref4","3063","3097","80"
"ref2","9860","9930","86"
"ref4","2442","2591","80"
"ref4","8842","9476","86"
"ref2","6326","6663","95"
"ref1","5216","5280","95"
"ref5","4341","4723","89"
"ref3","2604","2979","88"
"ref3","7006","7073","81"
"ref4","7916","8057","85"
"ref3","2901","2975","80"
"ref4","4728","4790","84"
"ref3","3946","3992","92"
"ref2","3952","3971","87"
"ref3","6661","6686","99"
"ref3","3048","3099","81"
"ref5","1245","1609","88"
"ref5","5331","5835","100"
"ref5","6404","6616","83"
"ref5","7093","7436","91"
"ref2","6066","6141","82"
"ref3","9417","9462","83"
"ref4","3806","3956","94"
"ref1","5131","5292","97"
"ref1","2866","2957","84"
"ref1","1750","1922","100"
"ref2","1652","2152","88"
"ref2","2863","3041","89"
"ref1","6134","6154","99"
"ref4","7189","7439","86"
"ref4","9261","9449","89"
"ref5","6197","6210","99"
"ref4","3178","3203","89"
"ref1","3195","3238","89"
"ref1","74","228","88"
"ref1","5090","5166","96"
"ref2","4465","4597","84"
"ref3","6818","7080","84"
"ref1","5300","5446","95"
"ref1","8083","8196","87"
"ref4","6847","7336","88"
"ref1","2157","2733","87"
"ref1","9103","9185","85"
"ref4","5572","6571","100"
"ref5","2334","2502","91"
"ref4","3109","3165","93"
"ref4","8794","8886","93"
"ref5","5186","5235","95"
"ref5","7157","7217","82"
"ref1","8161","8297","93"
"ref4","6398","6762","93"
"ref1","5750","5790","84"
"ref3","2265","2341","85"
"ref2","7589","7597","99"
"ref2","7935","8236","85"
"ref4","2218","2312","100"
"ref2","9284","9596","80"
"ref1","6672","6681","82"
"ref2","2243","2274","88"
"ref1","3389","3462","82"
"ref5","4497","5119","99"
"ref3","4818","4868","98"
"ref4","4460","4552","84"
"ref3","1439","1445","85"
"ref5","8995","9064","90"
"ref4","300","552","99"
"ref5","2342","2489","95"
"ref5","1468","1597","90"
"ref3","7018","7056","81"
"ref5","1954","2179","90"
"ref1","2611","2697","96"
"ref4","323","598","88"
"ref2","2093","2559","87"
"ref1","8729","8754","81"
"ref3","1227","1275","99"
"ref2","1090","1136","83"
"ref3","6470","6570","87"
"ref2","5659","5971","88"
"ref5","5771","5860","93"
"ref3","3101","3168","100"
"ref2","6487","6789","86"
"ref3","4528","4654","93"
"ref3","4799","4857","95"
"ref2","3624","3755","93"
"ref2","5203","5491","80"
"ref1","784","1783","90"
"ref4","8797","8839","94"
"ref4","3794","3874","84"
"ref2","5294","5361","98"
"ref5","5527","5780","100"
"ref4","7967","8171","91"
"ref5","7330","7407","92"
"ref3","564","680","94"
"ref2","2552","2719","99"
"ref2","3729","3752","98"
"ref4","2606","2665","81"
"ref3","1322","1379","91"
"ref5","7478","7552","89"
"ref1","7606","7661","83"
"ref4","4184","4245","83"
"ref1","1743","1808","99"
"ref2","9051","9165","93"
"ref2","4924","5012","84"
"ref4","4330","4360","82"
"ref4","5845","5916","98"
"ref1","989","1040","90"
"ref2","7900","8345","86"
"ref1","5714","5723","83"
"ref2","9696","9802","99"
"ref2","3826","4371","85"
"ref4","4695","5256","100"
"ref2","3241","3278","85"
"ref4","3139","3572","86"
"ref4","2234","2373","92"
"ref2","9499","9869","83"
"ref2","827","985","88"
"ref5","7064","7313","97"
"ref1","8217","8251","94"
"ref4","5819","5975","86"
"ref4","1083","1352","89"
"ref5","8503","8983","99"
"ref3","1643","1975","86"
"ref1","2177","2299","96"
"ref1","5399","5508","93"
"ref3","7455","7638","86"
"ref2","8135","8232","91"
"ref5","5653","5932","81"
"ref3","2309","2639","89"
"ref5","8747","9056","98"
"ref4","318","576","84"
"ref5","8562","8691","81"
"ref3","6864","6940","89"
"ref5","5687","5719","86"
"ref3","4709","4764","95"
"ref2","6300","6333","91"
"ref2","5338","5352","83"
"ref1","7292","7430","98"
"ref1","9271","9507","90"
"ref3","8525","8594","96"
"ref1","9082","9158","87"
"ref2","237","812","86"
"ref2","6498","6534","98"
"ref5","20","154","98"
"ref5","7269","7551","99"
"ref3","2178","2285","90"
"ref5","2570","2583","82"
"ref1","7210","7501","96"
"ref2","2104","2601","89"
"ref5","251","437","85"
"ref5","4425","4567","94"
"ref3","8834","8848","96"
"ref5","4629","4777","83"
"ref3","4352","5351","87"
"ref3","5147","5269","100"
"ref3","3537","3617","89"
"ref2","4411","5410","82"
"ref1","9136","9184","87"
"ref5","3502","3571","93"
"ref5","814","848","97"
"ref4","1052","1535","88"
"ref5","5320","5451","100"
"ref5","6280","6342","100"
"ref3","1202","1212","89"
"ref1","4078","4114","93"
"ref2","4500","4699","90"
"ref2","6942","7021","98"
"ref2","7239","7299","96"
"ref1","2483","2546","82"
"ref4","3240","3571","84"
"ref5","9593","9615","82"
"ref1","2485","2521","88"
"ref3","4925","5236","90"
"ref4","3160","3217","86"
"ref3","6246","6359","92"
"ref4","5279","5311","96"
"ref5","9068","9617","84"
"ref1","7832","7871","92"
"ref3","7187","7325","91"
"ref2","8226","8369","85"
"ref4","4913","5036","95"
"ref3","4873","5037","82"
"ref5","5900","6318","90"
"ref5","2096","2210","91"
"ref2","8186","8419","80"
"ref4","2294","2400","92"
"ref5","470","555","93"
"ref3","4746","4765","95"
"ref2","1697","1860","83"
"ref5","1336","1357","94"
"ref1","241","254","81"
"ref1","1563","1626","85"
"ref3","9416","9466","89"
"ref2","7208","7239","93"
"ref3","9059","9127","94"
"ref3","1947","2029","80"
"ref3","2501","2539","83"
"ref3","7714","7785","90"
"ref5","1473","1542","91"
"ref4","1845","2044","99"
"ref5","5365","5407","91"
"ref3","2341","2424","93"
"ref1","217","444","88"
"ref5","87","146","80"
"ref3","2468","2570","89"
"ref3","1841","1901","91"
"ref3","5947","6232","82"
"ref3","4002","4046","93"
"ref5","4029","4055","85"
"ref3","8843","8979","96"
"ref1","148","331","96"
"ref1","7261","7297","97"
"ref4","9832","9857","97"
"ref1","7536","7566","97"
"ref5","6618","6633","89"
"ref1","3255","3338","87"
"ref5","7801","8233","88"
"ref4","83","195","96"
"ref4","5984","6112","91"
"ref4","9693","9705","92"
"ref1","8433","8458","96"
"ref4","5472","5661","84"
"ref1","432","539","81"
"ref1","1649","1719","98"
"ref2","5333","5415","93"
"ref4","3955","3982","97"
"ref2","9550","9648","88"
"ref3","2556","2633","84"
"ref1","7615","8106","84"
"ref5","864","894","98"
"ref4","4525","4879","94"
"ref5","6655","6741","91"
"ref1","501","513","94"
"ref3","9590","9881","90"
"ref3","4942","5116","96"
"ref4","3603","3629","100"
"ref2","9589","9793","98"
"ref4","1337","1707","91"
"ref1","8940","8994","98"
"ref1","9363","9916","98"
"ref4","2454","2538","95"
"ref4","4384","4654","82"
"ref4","8356","8407","89"
"ref4","9864","9880","100"
"ref5","8869","8955","84"
"ref4","8865","8961","87"
"ref4","54","66","88"
"ref3","9596","9636","81"
"ref3","6595","6600","96"
"ref2","9007","9088","99"
"ref2","2400","2541","80"
"ref4","4396","4492","97"
"ref1","4882","5122","99"
"ref3","4266","4420","84"
"ref1","69","1068","97"
"ref5","569","649","85"
"ref3","6336","6457","95"
"ref2","7365","7459","94"
"ref5","1821","1978","85"
"ref1","6754","6916","93"
"ref2","9006","9152","81"
"ref2","4514","4582","90"
"ref4","1473","1592","88"
"ref5","4859","4905","81"
"ref4","5874","6205","99"
"ref5","4398","4448","96"
"ref3","380","391","99"
"ref2","9820","9840","94"
"ref1","5704","5841","90"
"ref3","6487","6610","93"
"ref4","4995","5044","83"
"ref1","5871","5919","86"
"ref1","4194","4250","92"
"ref2","2122","2198","90"
"ref4","2808","2946","82"
"ref5","2019","2068","89"
"ref2","5561","5655","98"
"ref2","3646","3761","97"
"ref5","6652","6972","83"
"ref1","9658","9775","94"
"ref4","6182","6333","89"
"ref2","2673","2691","89"
"ref2","8982","9058","100"
"ref1","3034","3252","98"
"ref3","7288","7647","82"
"ref1","830","1180","84"
"ref3","3996","4642","87"
"ref2","8204","8236","83"
"ref2","1403","1586","91"
"ref1","2296","2813","98"
"ref5","6330","6697","85"
"ref5","5796","5862","84"
"ref5","7013","7062","96"
"ref1","5086","5265","100"
"ref4","6383","6439","92"
"ref1","6818","6901","84"
"ref5","8683","8715","80"
"ref3","1835","1870","97"
"ref1","8886","9089","95"
"ref1","1110","1213","80"
"ref4","9461","9662","87"
"ref4","9343","9456","93"
"ref4","4383","4690","81"
"ref1","5067","5111","88"
"ref1","5903","5932","93"
"ref4","7040","7146","82"
"ref1","2874","2911","96"
"ref1","916","1350","85"
"ref4","124","329","96"
"ref1","4691","5135","87"
"ref1","249","267","88"
"ref3","7406","7512","98"
"ref2","690","732","95"
"ref1","8674","8822","98"
"ref3","1828","1900","90"
"ref1","7531","7543","96"
"ref5","3875","4535","83"
"ref4","6689","7408","100"
"ref2","1375","1467","94"
"ref2","9740","9802","94"
"ref1","1998","2277","100"
"ref1","7104","7500","86"
"ref3","3559","3676","100"
"ref4","7521","7545","98"
"ref3","9162","9182","84"
"ref3","2990","3020","85"
"ref5","1865","1912","94"
"ref5","900","1325","89"
"ref3","1526","1584","90"
"ref4","4373","4417","83"
"ref3","3651","3886","89"
"ref2","7735","7787","99"
"ref1","6854","7347","91"
"ref3","3965","4167","100"
"ref5","6466","6898","87"
"ref3","3266","3296","90"
"ref3","870","993","100"
"ref2","6379","6416","87"
"ref1","5106","5277","92"
"ref3","5947","5978","89"
"ref3","3647","3732","95"
"ref1","5588","5722","96"
"ref5","8516","8626","82"
"ref2","5058","5070","88"
"ref4","9104","9259","94"
"ref1","6148","6457","96"
"ref5","7637","7680","96"
"ref4","5537","5704","84"
"ref5","5375","5663","84"
"ref1","1088","1173","97"
"ref5","3637","3707","93"
"ref2","4150","4254","80"
"ref2","3720","3874","93"
"ref1","9644","9725","84"
"ref4","3208","3282","81"
"ref2","4612","4719","82"
"ref2","7837","7879","86"
"ref1","3030","3142","90"
"ref1","7045","7104","89"
"ref4","5622","5792","100"
"ref3","1905","2199","84"
"ref3","5274","5295","84"
"ref2","4320","4351","94"
"ref4","54","137","84"
"ref1","1271","1387","98"
"ref3","4248","4310","86"
"ref4","1284","1429","87"
"ref5","4792","5165","88"
"ref2","3201","3788","94"
"ref1","9685","9937","91"
"ref5","3386","3911","88"
"ref4","8904","8961","94"
"ref1","5856","6097","91"
"ref5","443","508","91"
"ref1","1126","1300","83"
"ref1","2436","2553","80"
"ref3","7982","8133","84"
"ref1","2553","3470","91"
"ref5","7058","7087","87"
"ref2","283","316","81"
"ref5","6663","6695","99"
"ref4","2697","2780","83"
"ref2","4154","4188","80"
"ref5","5461","5563","94"
"ref3","3106","3434","88"
"ref1","700","755","80"
"ref1","4478","4553","80"
"ref2","262","284","90"
"ref3","4003","4231","86"
"ref1","1811","1854","80"
"ref5","9071","9181","87"
"ref5","8237","8309","85"
"ref2","286","396","100"
"ref1","7050","7089","87"
"ref3","1020","1052","81"
"ref1","8980","9100","93"
"ref3","4027","4208","90"
"ref2","3641","3675","99"
"ref5","5014","5115","81"
"ref4","5784","5916","100"
"ref5","571","760","82"
"ref3","8843","8931","95"
"ref5","7511","7632","92"
"ref5","7951","7983","83"
"ref4","7759","7924","91"
"ref4","5319","5407","91"
"ref4","2648","2702","97"
"ref4","2983","3096","94"
"ref1","6736","6821","97"
"ref1","4124","4786","93"
"ref1","7760","7813","92"
"ref5","7573","7689","80"
"ref2","1777","2106","82"
"ref4","5018","5139","89"
"ref5","4587","5239","88"
"ref3","8228","8354","94"
"ref2","3533","4110","95"
"ref5","6731","6813","98"
"ref5","6727","6891","85"
"ref5","5262","5325","85"
"ref3","1510","1596","99"
"ref4","430","570","87"
"ref2","4376","4608","99"
"ref4","2750","2938","82"
"ref5","6934","6993","89"
"ref5","4214","4237","97"
"ref2","239","423","89"
"ref5","8258","8562","81"
"ref5","3275","3509","98"
"ref3","4693","5020","81"
"ref5","9609","9839","89"
"ref5","9910","9946","82"
"ref4","2485","3256","98"
"ref4","3970","4050","87"
"ref1","4117","4292","80"
"ref2","4137","4161","83"
"ref5","3123","3186","92"
"ref4","1807","2099","86"
"ref2","3041","3107","88"
"ref5","6740","6777","85"
"ref4","6015","6082","81"
"ref5","1734","1812","87"
"ref1","3408","4278","84"
"ref5","8965","9610","82"
"ref4","7623","7694","100"
"ref2","8973","9124","83"
"ref3","4796","4834","94"
"ref5","9505","9808","96"
"ref2","8303","8353","82"
"ref1","2210","2329","95"
"ref1","7709","8226","88"
"ref1","9800","9844","92"
"ref2","1993","2056","95"
"ref4","7675","7712","88"
"ref5","1180","1209","89"
"ref3","5057","5215","87"
"ref1","8261","8387","84"
"ref2","1426","1615","95"
"ref1","7200","7344","87"
"ref2","3433","3624","84"
"ref4","3698","3738","98"
"ref1","3097","3122","91"
"ref3","9054","9633","94"
"ref5","9293","9599","100"
"ref5","6248","6417","80"
"ref1","4032","4045","92"
"ref4","8356","8504","93"
"ref5","2526","2601","85"
"ref4","1090","1241","98"
"ref1","3196","3199","92"
"ref2","9426","9549","83"
"ref5","8897","9001","85"
"ref1","6988","7084","100"
"ref3","9458","9711","84"
"ref2","2923","3182","90"
"ref5","5003","5103","93"
"ref4","8677","9676","80"
"ref3","9054","9091","98"
"ref4","487","506","89"
"ref3","2972","3066","87"
"ref5","6346","6372","96"
"ref4","5258","5479","93"
"ref3","2195","2211","85"
"ref4","7775","7816","85"
"ref2","7767","8157","80"
"ref1","3006","3060","81"
"ref1","3434","3477","85"
"ref2","2552","2709","97"
"ref1","3228","3452","95"
"ref2","6987","7014","91"
"ref3","9863","9933","98"
"ref3","2538","2712","88"
"ref3","3676","3785","100"
"ref3","9065","9278","86"
"ref3","7551","7702","82"
"ref4","3442","3501","90"
"ref5","3803","3895","100"
"ref5","944","1625","98"
"ref1","1722","1919","90"
"ref2","4330","4611","95"
"ref5","788","793","81"
"ref5","7598","7703","97"
"ref4","7847","7903","92"
"ref2","3697","3868","92"
"ref5","5142","5221","87"
"ref3","5022","5253","97"
"ref4","6017","6247","81"
"ref2","3646","3759","86"
"ref1","4394","4440","91"
"ref4","4940","5051","90"
"ref5","4408","4520","96"
"ref3","3200","3326","96"
"ref1","8444","8612","86"
"ref3","7295","7354","87"
"ref3","3557","3681","83"
"ref2","6704","6819","80"
"ref5","4918","5144","85"
"ref3","444","623","95"
"ref2","2318","2325","89"
"ref4","7406","7508","100"
"ref5","8606","8643","92"
"ref1","322","407","92"
"ref2","8817","9381","92"
"ref2","709","851","92"
"ref1","4859","4889","81"
"ref3","1339","1399","98"
"ref2","5505","5604","88"
"ref5","1565","1736","100"
"ref4","1276","1661","84"
"ref5","1368","1480","83"
"ref4","2103","2214","84"
"ref1","4500","4637","98"
"ref3","5842","5983","92"
"ref4","4194","4355","83"
"ref5","1418","1458","85"
"ref1","4438","4497","98"
"ref5","7134","7796","95"
"ref2","7973","8220","84"
"ref2","6649","6674","80"
"ref5","8481","8836","85"
"ref3","3418","3602","92"
"ref2","7842","7880","99"
"ref5","576","687","100"
"ref4","9161","9207","84"
"ref5","5628","5769","90"
"ref2","9315","9320","87"
"ref4","1805","2092","99"
"ref1","5907","6560","82"
"ref4","6350","6423","94"
"ref3","8201","8290","93"
"ref5","3912","4192","96"
"ref3","1549","1670","88"
"ref5","1548","1700","93"
"ref2","1009","1057","95"
"ref1","4319","4638","81"
"ref5","2299","2969","91"
"ref2","1153","1206","86"
"ref4","9072","9176","94"
"ref3","3624","3730","90"
"ref1","4271","4440","90"
"ref4","7228","7598","89"
"ref1","8351","8632","93"
"ref1","4336","4508","82"
"ref2","4548","4578","91"
"ref1","1626","1674","88"
"ref3","4053","4102","94"
"ref2","7893","7919","80"
"ref4","6505","6632","100"
"ref1","5575","5656","82"
"ref1","1053","1140","98"
"ref2","6446","6478","90"
"ref1","9422","9842","97"
"ref4","761","1301","81"
"ref2","5532","5655","99"
"ref5","3463","3800","82"
"ref1","7629","7858","87"
"ref1","6200","6272","89"
"ref4","2627","2720","95"
"ref3","3827","3892","99"
"ref5","1952","1963","100"
"ref2","8374","8513","83"
"ref1","857","1032","85"
"ref3","1892","2551","90"
"ref4","8641","8699","94"
"ref1","227","453","91"
"ref2","1659","1678","89"
"ref4","3000","3052","82"
"ref5","5440","5484","95"
"ref3","8256","8343","89"
"ref5","6642","6655","92"
"ref5","3938","4288","98"
"ref4","7749","7810","85"
"ref1","6126","7125","91"
"ref3","365","413","83"
"ref3","6098","6200","88"
"ref3","9568","9758","86"
"ref2","9167","9244","88"
"ref1","412","451","91"
"ref2","1241","1250","87"
"ref2","9041","9314","93"
"ref5","1680","1816","96"
"ref5","8850","9012","90"
"ref1","3","1002","99"
"ref4","2416","2441","89"
"ref1","5480","5582","84"
"ref2","6964","7063","96"
"ref3","1298","1417","89"
"ref1","4054","4080","86"
"ref1","2566","2833","99"
"ref2","6920","6979","81"
"ref1","2626","2695","87"
"ref5","711","891","92"
"ref4","5419","5508","89"
"ref5","5531","5559","87"
"ref2","7329","7992","100"
"ref2","441","730","90"
"ref3","6901","7074","89"
"ref3","6261","6304","92"
"ref5","3823","4649","88"
"ref5","4948","5383","80"
"ref3","7312","7513","80"
"ref4","8679","8838","88"
"ref2","2375","2453","90"
"ref5","9851","9888","100"
"ref1","5029","5077","100"
"ref1","6978","6990","84"
"ref2","9455","9653","100"
"ref1","8030","8061","89"
"ref5","4364","4490","100"
"ref3","3941","4048","85"
"ref1","8930","8938","90"
"ref3","2454","2574","83"
"ref2","1479","1541","88"
"ref2","3413","3611","94"
"ref3","8328","8402","83"
"ref5","9517","9534","87"
"ref3","4146","4267","88"
"ref1","409","538","81"
"ref2","8466","8804","96"
"ref1","1520","1549","92"
"ref2","8486","8556","83"
"ref2","8680","8819","95"
"ref4","2110","2204","87"
"ref1","7239","8236","93"
"ref1","1396","1584","96"
"ref2","2210","2508","83"
"ref1","3699","3758","83"
"ref5","9204","9720","80"
"ref4","3727","3819","81"
"ref5","86","156","83"
"ref5","8607","8662","93"
"ref4","485","599","100"
"ref1","3967","4374","91"
"ref1","5949","6198","82"
"ref2","2247","2445","98"
"ref2","8273","8322","89"
"ref4","9577","9595","98"
"ref1","8139","8210","82"
"ref4","9740","9814","84"
"ref2","2496","2542","81"
"ref1","3883","3947","99"
"ref1","8524","8794","95"
"ref5","1310","1391","93"
"ref3","3602","3782","86"
"ref4","9511","9568","90"
"ref1","6381","6865","82"
"ref2","9246","9384","96"
"ref1","2486","2785","87"
"ref4","6258","6361","90"
"ref1","6312","6350","99"
"ref4","2559","2680","96"
"ref3","6338","6468","90"
"ref1","939","1274","90"
"ref2","3960","4011","99"
"ref5","9039","9043","100"
"ref5","4410","5409","96"
"ref3","244","476","83"
"ref1","617","905","89"
"ref3","3799","4062","93"
"ref5","9786","9833","93"
"ref1","3448","3475","81"
"ref4","2003","3002","88"
"ref3","740","838","93"
"ref2","9101","9269","85"
"ref2","9484","9639","87"
"ref1","2092","2413","97"
"ref2","8919","9057","89"
"ref4","967","1164","86"
"ref1","8525","8678","99"
"ref3","1822","1942","93"
"ref3","8568","8625","85"
"ref3","3790","4090","86"
"ref2","8419","8728","84"
"ref4","5818","5855","94"
"ref2","1591","1670","88"
"ref2","9354","9415","90"
"ref1","298","427","87"
"ref2","3888","3938","98"
"ref5","6460","6506","83"
"ref2","7382","8381","93"
